Patient_ID	Tumor_Sample_Barcode	Chromosome	Start_Position	End_Position	CopyNumber
HCC8213	T3	3	239350	87325765	2
HCC8213	T3	3	88039881	122630348	1
HCC8213	T3	3	122630693	128849622	2
HCC8213	T3	3	128852933	197847371	2
HCC8213	T3	4	53238	24821831	2
HCC8213	T3	4	24838851	186393373	1
HCC8213	T3	4	186423459	190947571	2
HCC8213	T3	5	140384	7827034	2
HCC8213	T3	5	7832007	13894951	0
HCC8213	T3	5	13900287	34008162	2
HCC8213	T3	5	34020552	41033305	0
HCC8213	T3	5	41033329	41049633	7
HCC8213	T3	5	41057180	95011335	1
HCC8213	T3	5	95018222	95066632	22
HCC8213	T3	5	95067303	180687851	2
HCC8213	T3	6	203388	47645742	2
HCC8213	T3	6	47646683	89871968	1
HCC8213	T3	6	89888470	89927099	5
HCC8213	T3	6	89967339	151914473	1
HCC8213	T3	6	151917435	152476230	4
HCC8213	T3	6	152476968	162394462	2
HCC8213	T3	6	162475034	170892628	2
HCC8213	T3	7	193415	55224548	2
HCC8213	T3	7	55225279	55268164	5
HCC8213	T3	7	55268883	148702620	2
HCC8213	T3	7	148702989	158930822	2
HCC8213	T3	8	182713	53085137	2
HCC8213	T3	8	53092728	76471134	2
HCC8213	T3	8	77616293	77768585	5
HCC8213	T3	8	77775228	146278799	2
HCC8213	T3	9	116864	32988251	1
HCC8213	T3	9	32989557	136221931	2
HCC8213	T3	9	136224449	139973619	2
HCC8213	T3	9	139973622	141071784	3
HCC8213	T3	10	93002	4882058	3
HCC8213	T3	10	4883882	5248235	0
HCC8213	T3	10	5415653	16943358	2
HCC8213	T3	10	16943359	23270644	0
HCC8213	T3	10	23272458	24874880	3
HCC8213	T3	10	24889454	27029676	0
HCC8213	T3	10	27149615	44341089	2
HCC8213	T3	10	44344900	45499543	3
HCC8213	T3	10	45602445	123324230	2
HCC8213	T3	10	123324825	135473089	2
HCC8213	T3	11	193051	3249981	2
HCC8213	T3	11	3380503	63523715	2
HCC8213	T3	11	63525559	78601266	2
HCC8213	T3	11	78602244	111749400	1
HCC8213	T3	11	111749701	131781591	2
HCC8213	T3	11	132016206	134257887	2
HCC8213	T3	12	91954	7556556	2
HCC8213	T3	12	7559100	47181868	1
HCC8213	T3	12	47182200	120067932	2
HCC8213	T3	12	120111485	120499617	4
HCC8213	T3	12	120528673	124408468	2
HCC8213	T3	12	124408736	133808210	2
HCC8213	T3	13	19748064	32783837	1
HCC8213	T3	13	32784800	32793060	122
HCC8213	T3	13	32798289	32915116	3
HCC8213	T3	13	32930568	109859090	1
HCC8213	T3	13	110434503	115067247	2
HCC8213	T3	14	19553435	91806539	2
HCC8213	T3	14	91808585	91883183	10
HCC8213	T3	14	91883362	107282850	2
HCC8213	T3	15	20170004	45557483	2
HCC8213	T3	15	45557741	52565068	0
HCC8213	T3	15	52567774	66599279	1
HCC8213	T3	15	66600961	102389808	2
HCC8213	T3	16	97450	8722921	2
HCC8213	T3	16	8728909	8736422	6
HCC8213	T3	16	8738349	27494492	1
HCC8213	T3	16	27494693	27788484	3
HCC8213	T3	16	27788942	72146401	2
HCC8213	T3	16	72146610	72164294	14
HCC8213	T3	16	72164382	90162570	2
HCC8213	T3	17	6003	10296376	2
HCC8213	T3	17	10299634	10428081	0
HCC8213	T3	17	10428151	10429978	16
HCC8213	T3	17	10430059	16852379	1
HCC8213	T3	17	16855785	81083360	2
HCC8213	T3	18	47395	43573691	1
HCC8213	T3	18	43577710	43666309	5
HCC8213	T3	18	43666376	77960806	2
HCC8213	T3	19	156238	29698910	1
HCC8213	T3	19	30018053	52327360	2
HCC8213	T3	19	52327364	54297435	0
HCC8213	T3	19	54299159	59084372	1
HCC8213	T3	20	68259	23350458	2
HCC8213	T3	20	23350701	23473767	6
HCC8213	T3	20	23476478	25320144	2
HCC8213	T3	20	25320182	25450801	5
HCC8213	T3	20	25456654	35509153	2
HCC8213	T3	20	35515776	35867335	0
HCC8213	T3	20	35869544	61525580	2
HCC8213	T3	20	61525692	61541433	6
HCC8213	T3	20	61542067	62904865	2
HCC8213	T3	21	9825960	35208972	1
HCC8213	T3	21	35209143	35231151	48
HCC8213	T3	21	35237404	46131458	2
HCC8213	T3	21	46191302	46226845	16
HCC8213	T3	21	46226850	48080975	2
HCC8213	T3	22	16287266	29140692	2
HCC8213	T3	22	29169478	51220711	2
HCC8213	T3	X	10102336	10155646	6
HCC8213	T3	X	70680423	92927645	0
HCC8213	T3	X	136112249	141291763	0
HCC8213	T4	1	138488	35449678	2
HCC8213	T4	1	35475976	46165813	2
HCC8213	T4	1	46206595	65871846	2
HCC8213	T4	1	65886897	89357330	2
HCC8213	T4	1	89448370	91182958	1
HCC8213	T4	1	91870331	107691489	2
HCC8213	T4	1	107866889	114246893	2
HCC8213	T4	1	114247157	114381149	3
HCC8213	T4	1	114399037	115164676	2
HCC8213	T4	1	115219895	152286617	2
HCC8213	T4	1	152286618	154962156	2
HCC8213	T4	1	154962619	158325352	2
HCC8213	T4	1	158326068	185125855	2
HCC8213	T4	1	185268803	185269699	4
HCC8213	T4	1	185703865	196799878	2
HCC8213	T4	1	197069571	197073574	8
HCC8213	T4	1	197111449	200561380	2
HCC8213	T4	1	200586731	214837078	2
HCC8213	T4	1	215259719	216495397	3
HCC8213	T4	1	216595203	227834289	2
HCC8213	T4	1	227843445	248039857	2
HCC8213	T4	1	248058844	249212637	1
HCC8213	T4	2	41449	17941403	2
HCC8213	T4	2	17961934	21362349	2
HCC8213	T4	2	23746735	31572667	2
HCC8213	T4	2	31572860	39222525	2
HCC8213	T4	2	39294684	71651290	2
HCC8213	T4	2	71681067	88885562	2
HCC8213	T4	2	88890261	91679368	1
HCC8213	T4	2	91767275	99757732	2
HCC8213	T4	2	99763852	99771615	5
HCC8213	T4	2	99771628	149248140	2
HCC8213	T4	2	149528348	160287608	2
HCC8213	T4	2	160289364	166172112	2
HCC8213	T4	2	166172118	167056166	2
HCC8213	T4	2	167085188	168100749	3
HCC8213	T4	2	168100753	170403118	2
HCC8213	T4	2	170762517	179431791	2
HCC8213	T4	2	179431796	179606252	2
HCC8213	T4	2	179606257	179612963	4
HCC8213	T4	2	179617773	180409834	2
HCC8213	T4	2	180448518	180810428	4
HCC8213	T4	2	180846472	183943959	2
HCC8213	T4	2	185463695	185802215	5
HCC8213	T4	2	186653731	186672860	7
HCC8213	T4	2	186672862	190592831	2
HCC8213	T4	2	190788004	201371677	2
HCC8213	T4	2	201468590	203977825	2
HCC8213	T4	2	204034466	215593608	2
HCC8213	T4	2	215815600	230456539	2
HCC8213	T4	2	230578711	230656963	4
HCC8213	T4	2	230663535	232011126	1
HCC8213	T4	2	232079471	242946660	2
HCC8213	T4	3	239350	20012118	2
HCC8213	T4	3	20026872	32207515	2
HCC8213	T4	3	32232680	44701510	2
HCC8213	T4	3	44802997	56649322	2
HCC8213	T4	3	56653425	64635458	2
HCC8213	T4	3	64636664	64644486	5
HCC8213	T4	3	64666911	78710403	2
HCC8213	T4	3	78719166	93625030	2
HCC8213	T4	3	97583235	97593505	4
HCC8213	T4	3	97593509	101477348	2
HCC8213	T4	3	101504299	110611488	2
HCC8213	T4	3	110791266	111264278	3
HCC8213	T4	3	111286387	121200683	2
HCC8213	T4	3	121206741	123634583	2
HCC8213	T4	3	123665635	124951939	2
HCC8213	T4	3	125695623	127541203	2
HCC8213	T4	3	127557923	127646977	6
HCC8213	T4	3	127648946	130150821	2
HCC8213	T4	3	130187628	136323327	2
HCC8213	T4	3	136341931	136665138	4
HCC8213	T4	3	136708071	142243036	2
HCC8213	T4	3	142537111	159944368	2
HCC8213	T4	3	160155722	164907998	2
HCC8213	T4	3	165547228	180466008	2
HCC8213	T4	3	180705841	197847371	2
HCC8213	T4	4	53238	376938	2
HCC8213	T4	4	420258	437487	3
HCC8213	T4	4	494826	2209982	2
HCC8213	T4	4	2256991	17839058	2
HCC8213	T4	4	17874745	25160727	2
HCC8213	T4	4	25235653	70346404	2
HCC8213	T4	4	70822973	85731520	2
HCC8213	T4	4	85781492	90816643	2
HCC8213	T4	4	91229419	126337753	2
HCC8213	T4	4	126355393	126372042	4
HCC8213	T4	4	126372045	151773353	2
HCC8213	T4	4	152053422	186097199	2
HCC8213	T4	4	186179864	190947571	2
HCC8213	T4	5	140384	14336836	2
HCC8213	T4	5	14358328	38933621	2
HCC8213	T4	5	38967284	56206433	2
HCC8213	T4	5	56218978	74325668	2
HCC8213	T4	5	74532416	82808241	2
HCC8213	T4	5	82815103	102612237	2
HCC8213	T4	5	109026046	118486145	2
HCC8213	T4	5	118533426	140027899	2
HCC8213	T4	5	140038533	142780451	1
HCC8213	T4	5	143059387	150275437	2
HCC8213	T4	5	150400265	159782031	1
HCC8213	T4	5	159797534	159822541	5
HCC8213	T4	5	161116634	179046501	2
HCC8213	T4	5	179050000	180687851	1
HCC8213	T4	6	203388	20402677	2
HCC8213	T4	6	20480154	27279937	2
HCC8213	T4	6	27356619	27420123	3
HCC8213	T4	6	27439921	46048021	2
HCC8213	T4	6	46135159	56462799	2
HCC8213	T4	6	56468550	64423644	2
HCC8213	T4	6	64573981	71012695	2
HCC8213	T4	6	71298264	79612840	2
HCC8213	T4	6	79650442	80223523	3
HCC8213	T4	6	80228405	90529337	2
HCC8213	T4	6	90576703	99323451	2
HCC8213	T4	6	99353229	105595257	2
HCC8213	T4	6	105609267	117642585	2
HCC8213	T4	6	117662330	117678104	7
HCC8213	T4	6	117708984	149997499	2
HCC8213	T4	6	149997652	170892628	2
HCC8213	T4	7	193415	5541464	2
HCC8213	T4	7	5567426	6035112	1
HCC8213	T4	7	6035122	48288088	2
HCC8213	T4	7	48288830	48319173	7
HCC8213	T4	7	48319178	50132775	1
HCC8213	T4	7	50180830	77402656	2
HCC8213	T4	7	77407645	88389512	2
HCC8213	T4	7	88423467	89790667	4
HCC8213	T4	7	91875580	92355225	2
HCC8213	T4	7	92731732	92825223	4
HCC8213	T4	7	92826527	100613028	2
HCC8213	T4	7	100633696	100701346	1
HCC8213	T4	7	100730616	103191626	2
HCC8213	T4	7	103191627	103197557	5
HCC8213	T4	7	105204160	109600059	2
HCC8213	T4	7	110762752	110764921	5
HCC8213	T4	7	111161296	113519551	2
HCC8213	T4	7	113519556	113559241	7
HCC8213	T4	7	115889089	122047836	2
HCC8213	T4	7	122303305	141908166	2
HCC8213	T4	7	141952056	144072732	1
HCC8213	T4	7	144074197	158930822	2
HCC8213	T4	8	182713	30614471	2
HCC8213	T4	8	30694305	30706851	5
HCC8213	T4	8	30889207	53126990	2
HCC8213	T4	8	53852502	117778978	2
HCC8213	T4	8	117886986	127569705	2
HCC8213	T4	8	128099275	145932443	2
HCC8213	T4	8	145947010	146202126	1
HCC8213	T4	8	146203000	146278799	1
HCC8213	T4	9	116864	2644000	2
HCC8213	T4	9	2717629	20363709	2
HCC8213	T4	9	20365575	20929649	3
HCC8213	T4	9	20932973	21440956	1
HCC8213	T4	9	21441046	32552651	2
HCC8213	T4	9	32630094	32635054	1
HCC8213	T4	9	32635138	72333669	2
HCC8213	T4	9	72338244	77417066	2
HCC8213	T4	9	77431582	86587166	2
HCC8213	T4	9	88368153	88941649	2
HCC8213	T4	9	88967539	95100025	2
HCC8213	T4	9	95263041	98734622	2
HCC8213	T4	9	98734627	98775466	5
HCC8213	T4	9	98782983	99417145	2
HCC8213	T4	9	99538023	114131345	2
HCC8213	T4	9	114338595	132595946	2
HCC8213	T4	9	132596970	139836980	2
HCC8213	T4	9	139836982	141071784	2
HCC8213	T4	10	93002	5227152	2
HCC8213	T4	10	5238655	5242184	4
HCC8213	T4	10	5247680	25161165	2
HCC8213	T4	10	25197386	25313925	5
HCC8213	T4	10	25313926	27538876	2
HCC8213	T4	10	27687380	32304619	2
HCC8213	T4	10	32326179	38344315	2
HCC8213	T4	10	43127292	88260240	2
HCC8213	T4	10	88260243	97919853	2
HCC8213	T4	10	97964182	135473089	2
HCC8213	T4	11	193051	3380822	2
HCC8213	T4	11	3394691	14899829	2
HCC8213	T4	11	14990231	55606930	2
HCC8213	T4	11	55658605	55945106	3
HCC8213	T4	11	56019804	56043811	7
HCC8213	T4	11	56043929	56058551	1
HCC8213	T4	11	56085729	66456781	2
HCC8213	T4	11	66457135	96075014	2
HCC8213	T4	11	96117137	101827626	2
HCC8213	T4	11	101828907	108032591	2
HCC8213	T4	11	108093038	134257887	2
HCC8213	T4	12	91954	9345373	2
HCC8213	T4	12	9353449	10955228	2
HCC8213	T4	12	10958644	10978661	6
HCC8213	T4	12	10978665	11036826	2
HCC8213	T4	12	11060974	18234446	2
HCC8213	T4	12	18890979	33592526	2
HCC8213	T4	12	38714791	48419029	2
HCC8213	T4	12	48468101	50748216	2
HCC8213	T4	12	50794711	55039537	2
HCC8213	T4	12	55248752	55641396	2
HCC8213	T4	12	55641478	55795247	4
HCC8213	T4	12	55804067	55808530	1
HCC8213	T4	12	55820003	55846744	5
HCC8213	T4	12	55944963	58223447	2
HCC8213	T4	12	58345545	100433571	2
HCC8213	T4	12	100550828	133779221	2
HCC8213	T4	12	133779225	133780668	6
HCC8213	T4	12	133780716	133808210	2
HCC8213	T4	13	19748064	20438709	2
HCC8213	T4	13	20577021	23907499	2
HCC8213	T4	13	23907504	23913197	3
HCC8213	T4	13	23913199	23928110	6
HCC8213	T4	13	23928636	28971361	2
HCC8213	T4	13	29007920	29041309	4
HCC8213	T4	13	29041551	32886052	2
HCC8213	T4	13	33344248	34392409	2
HCC8213	T4	13	36049145	45914880	2
HCC8213	T4	13	45914881	61034668	2
HCC8213	T4	13	61102501	84455660	2
HCC8213	T4	13	86368088	86369486	3
HCC8213	T4	13	88327592	99539005	2
HCC8213	T4	13	99540405	103383046	2
HCC8213	T4	13	103383047	103390527	2
HCC8213	T4	13	103390531	103402686	6
HCC8213	T4	13	103438342	115067247	2
HCC8213	T4	14	19553435	20296542	1
HCC8213	T4	14	20344382	20404833	4
HCC8213	T4	14	20443704	24884821	2
HCC8213	T4	14	24884825	31570311	2
HCC8213	T4	14	31575864	39685027	2
HCC8213	T4	14	39795914	45605820	2
HCC8213	T4	14	47120614	60213191	2
HCC8213	T4	14	60574363	60591982	5
HCC8213	T4	14	60615960	92471892	2
HCC8213	T4	14	92477221	104508504	2
HCC8213	T4	14	104559582	105398719	2
HCC8213	T4	14	105399105	105421941	1
HCC8213	T4	14	105422868	106436198	2
HCC8213	T4	14	106452694	107282850	1
HCC8213	T4	15	20170004	40866395	2
HCC8213	T4	15	40913106	40917947	8
HCC8213	T4	15	40951555	48441671	2
HCC8213	T4	15	48493438	57910436	2
HCC8213	T4	15	57913788	65964287	2
HCC8213	T4	15	65994101	102389808	2
HCC8213	T4	16	97450	227492	1
HCC8213	T4	16	230512	10274227	2
HCC8213	T4	16	10575703	20702457	2
HCC8213	T4	16	20753076	20803620	3
HCC8213	T4	16	20814672	24581838	2
HCC8213	T4	16	24582197	31012366	2
HCC8213	T4	16	31044243	31045261	6
HCC8213	T4	16	31045336	31580552	2
HCC8213	T4	16	31724654	33752828	1
HCC8213	T4	16	33781959	58555243	2
HCC8213	T4	16	58562190	58576300	4
HCC8213	T4	16	58576302	90162570	2
HCC8213	T4	17	6003	4624051	2
HCC8213	T4	17	4636179	6353556	2
HCC8213	T4	17	6353569	15603747	2
HCC8213	T4	17	15619213	28176041	2
HCC8213	T4	17	28380379	29196467	2
HCC8213	T4	17	29226160	29576158	2
HCC8213	T4	17	29622020	29632600	4
HCC8213	T4	17	29647337	34883606	2
HCC8213	T4	17	34883784	34894440	4
HCC8213	T4	17	34901633	35802825	2
HCC8213	T4	17	35825489	38552753	2
HCC8213	T4	17	38554779	38557337	4
HCC8213	T4	17	38562961	41243116	2
HCC8213	T4	17	41251787	42636723	2
HCC8213	T4	17	42745456	62499739	2
HCC8213	T4	17	62499918	65105871	2
HCC8213	T4	17	65197123	73775164	2
HCC8213	T4	17	73780453	81083360	2
HCC8213	T4	18	47395	13008673	2
HCC8213	T4	18	13048852	13885628	2
HCC8213	T4	18	14157133	24445689	2
HCC8213	T4	18	25564753	31318554	2
HCC8213	T4	18	31318558	51796246	2
HCC8213	T4	18	51888010	65181272	2
HCC8213	T4	18	66503981	77960806	2
HCC8213	T4	19	156238	9406697	2
HCC8213	T4	19	9406732	9868475	2
HCC8213	T4	19	9872719	11878133	2
HCC8213	T4	19	11888324	12738958	2
HCC8213	T4	19	12757182	22486644	2
HCC8213	T4	19	22604921	36900764	2
HCC8213	T4	19	36940473	37211114	3
HCC8213	T4	19	37211247	37241048	2
HCC8213	T4	19	37241090	37311066	6
HCC8213	T4	19	37314066	38378880	2
HCC8213	T4	19	38378883	52569290	2
HCC8213	T4	19	52570121	53879238	1
HCC8213	T4	19	53901204	59084372	1
HCC8213	T4	20	68259	2688738	1
HCC8213	T4	20	2690172	13610756	2
HCC8213	T4	20	13829952	21309382	2
HCC8213	T4	20	21326988	26072258	2
HCC8213	T4	20	29628175	33173376	2
HCC8213	T4	20	33297098	33726068	2
HCC8213	T4	20	33730136	33734844	4
HCC8213	T4	20	33734854	50721880	2
HCC8213	T4	20	50734174	52788309	2
HCC8213	T4	20	52789269	61981964	2
HCC8213	T4	20	61982045	62199151	2
HCC8213	T4	20	62199673	62904865	2
HCC8213	T4	21	9825960	9874114	0
HCC8213	T4	21	9907207	11038854	1
HCC8213	T4	21	11038855	11049645	4
HCC8213	T4	21	15588468	34839495	2
HCC8213	T4	21	34870843	40250779	2
HCC8213	T4	21	40568445	44296887	2
HCC8213	T4	21	44299489	48080975	2
HCC8213	T4	22	16287266	19455619	2
HCC8213	T4	22	19455654	20230650	2
HCC8213	T4	22	20302570	20780349	1
HCC8213	T4	22	20780354	30661185	2
HCC8213	T4	22	30662473	35719913	2
HCC8213	T4	22	35730271	42415420	2
HCC8213	T4	22	42415582	51160881	2
HCC8213	T4	22	51162339	51220711	1
HCC8213	T4	X	47307258	47308872	2
HCC8213	T4	X	76937125	76940104	3
HCC8213	T5	1	138488	985381	2
HCC8213	T5	1	985576	987203	49
HCC8213	T5	1	987290	58939753	2
HCC8213	T5	1	59041829	91182958	2
HCC8213	T5	1	91870331	114246893	2
HCC8213	T5	1	114247157	114381149	5
HCC8213	T5	1	114399037	156783944	2
HCC8213	T5	1	156783985	196799878	2
HCC8213	T5	1	197069571	197169617	5
HCC8213	T5	1	197237484	249212637	2
HCC8213	T5	2	41449	21260234	2
HCC8213	T5	2	21266328	21365325	7
HCC8213	T5	2	23746735	133175621	2
HCC8213	T5	2	133402473	179456787	2
HCC8213	T5	2	179456789	186603740	2
HCC8213	T5	2	186653731	186672860	14
HCC8213	T5	2	186672862	215865736	2
HCC8213	T5	2	215884144	242946660	2
HCC8213	T5	3	239350	44283963	2
HCC8213	T5	3	44802997	52526498	2
HCC8213	T5	3	52529375	78701022	2
HCC8213	T5	3	78706266	98072985	2
HCC8213	T5	3	98188328	121200683	2
HCC8213	T5	3	121206741	127541203	2
HCC8213	T5	3	127557923	127646977	7
HCC8213	T5	3	127648946	136323327	2
HCC8213	T5	3	136341931	136665138	4
HCC8213	T5	3	136708071	138121105	2
HCC8213	T5	3	138153670	142243036	2
HCC8213	T5	3	142537111	178978161	2
HCC8213	T5	3	179096012	197847371	2
HCC8213	T5	4	53238	437487	3
HCC8213	T5	4	494826	1746820	2
HCC8213	T5	4	1801382	3432332	2
HCC8213	T5	4	3432335	3491603	4
HCC8213	T5	4	3494467	70066272	2
HCC8213	T5	4	70822973	90816643	2
HCC8213	T5	4	90855974	91230704	5
HCC8213	T5	4	92519690	144107329	2
HCC8213	T5	4	144134718	144258479	15
HCC8213	T5	4	144264605	190947571	2
HCC8213	T5	5	140384	74325668	2
HCC8213	T5	5	74532416	180687851	2
HCC8213	T5	6	203388	42937807	2
HCC8213	T5	6	42974216	43227070	1
HCC8213	T5	6	43227286	43251172	6
HCC8213	T5	6	43251177	46048021	2
HCC8213	T5	6	46135159	79612840	2
HCC8213	T5	6	79650442	80223523	4
HCC8213	T5	6	80228405	170892628	2
HCC8213	T5	7	193415	1009139	2
HCC8213	T5	7	1023809	1026519	7
HCC8213	T5	7	1026651	1542681	2
HCC8213	T5	7	1545340	5535625	2
HCC8213	T5	7	5540107	6854517	1
HCC8213	T5	7	6859441	27149908	2
HCC8213	T5	7	27149929	48288088	2
HCC8213	T5	7	48288830	48319173	10
HCC8213	T5	7	48319178	75614531	2
HCC8213	T5	7	75614850	91622408	2
HCC8213	T5	7	91722391	92355225	2
HCC8213	T5	7	92731732	92765284	4
HCC8213	T5	7	92825004	102087311	2
HCC8213	T5	7	102087316	121755305	2
HCC8213	T5	7	121756678	122526408	4
HCC8213	T5	7	122634739	158930822	2
HCC8213	T5	8	182713	30614471	2
HCC8213	T5	8	30694305	30706851	5
HCC8213	T5	8	30889207	53126990	2
HCC8213	T5	8	53554861	53853360	5
HCC8213	T5	8	53853362	72755994	2
HCC8213	T5	8	72755999	127569705	2
HCC8213	T5	8	128099275	145616122	2
HCC8213	T5	8	145616123	145619224	6
HCC8213	T5	8	145619226	145698947	2
HCC8213	T5	8	145699629	146278799	1
HCC8213	T5	9	214914	32544320	2
HCC8213	T5	9	32550749	88941649	2
HCC8213	T5	9	88967539	98734622	2
HCC8213	T5	9	98734627	98774865	9
HCC8213	T5	9	98774868	135895401	2
HCC8213	T5	9	135895484	139264330	2
HCC8213	T5	9	139264784	139273795	76
HCC8213	T5	9	139273810	139379457	2
HCC8213	T5	9	139379458	139564563	3
HCC8213	T5	9	139566415	139745469	2
HCC8213	T5	9	139746806	139748338	13
HCC8213	T5	9	139748340	141071784	2
HCC8213	T5	10	93002	25161165	2
HCC8213	T5	10	25197386	25313925	4
HCC8213	T5	10	25313926	32304619	2
HCC8213	T5	10	32560431	35858202	2
HCC8213	T5	10	35894484	35929972	0
HCC8213	T5	10	35929977	38344315	3
HCC8213	T5	10	43127292	43971351	2
HCC8213	T5	10	43978369	46969483	2
HCC8213	T5	10	46970399	47000206	5
HCC8213	T5	10	47086729	49654727	2
HCC8213	T5	10	49661341	71265975	2
HCC8213	T5	10	71332074	71390524	24
HCC8213	T5	10	71391198	72297659	2
HCC8213	T5	10	72300840	77160199	2
HCC8213	T5	10	77160536	88260240	2
HCC8213	T5	10	88260243	88439930	2
HCC8213	T5	10	88441095	89126654	2
HCC8213	T5	10	89419680	97817787	2
HCC8213	T5	10	97964182	99529735	2
HCC8213	T5	10	99619201	102584750	2
HCC8213	T5	10	102586739	102893992	2
HCC8213	T5	10	102893995	102896569	8
HCC8213	T5	10	102896571	105496634	2
HCC8213	T5	10	105642246	108716370	2
HCC8213	T5	10	112570024	112724792	2
HCC8213	T5	10	112837731	120353944	2
HCC8213	T5	10	120353949	121685725	2
HCC8213	T5	10	122216764	123903233	2
HCC8213	T5	10	123954493	129249933	2
HCC8213	T5	10	129535459	135077372	2
HCC8213	T5	10	135080775	135085302	5
HCC8213	T5	10	135085306	135272808	2
HCC8213	T5	10	135272855	135473089	2
HCC8213	T5	11	193051	1215894	2
HCC8213	T5	11	1216205	1258364	3
HCC8213	T5	11	1260100	55606930	2
HCC8213	T5	11	55658605	56128557	3
HCC8213	T5	11	56128562	88911962	2
HCC8213	T5	11	88924338	108032591	2
HCC8213	T5	11	108093038	134257887	2
HCC8213	T5	12	91954	248147	1
HCC8213	T5	12	248148	1742186	2
HCC8213	T5	12	1748654	1755248	6
HCC8213	T5	12	1755253	4873231	2
HCC8213	T5	12	4919148	7046077	2
HCC8213	T5	12	7046079	9345373	2
HCC8213	T5	12	9353573	10955228	1
HCC8213	T5	12	10958644	10978661	7
HCC8213	T5	12	10978665	11183741	2
HCC8213	T5	12	11214017	11339531	5
HCC8213	T5	12	11420500	18234446	2
HCC8213	T5	12	19427437	26864299	2
HCC8213	T5	12	26985595	33592526	2
HCC8213	T5	12	34178861	38717842	13
HCC8213	T5	12	39695268	47181868	2
HCC8213	T5	12	47182200	49362311	2
HCC8213	T5	12	49362782	49375091	5
HCC8213	T5	12	49375095	49725540	2
HCC8213	T5	12	49742473	55641396	2
HCC8213	T5	12	55641478	55795247	4
HCC8213	T5	12	55804067	55808530	1
HCC8213	T5	12	55820003	55846744	5
HCC8213	T5	12	55944963	56131003	2
HCC8213	T5	12	56142268	57487075	2
HCC8213	T5	12	57487161	58130894	2
HCC8213	T5	12	58130896	58159463	1
HCC8213	T5	12	58159643	67197974	2
HCC8213	T5	12	67691004	67700390	6
HCC8213	T5	12	68050824	91348461	2
HCC8213	T5	12	91501874	98897619	2
HCC8213	T5	12	99007298	99028224	9
HCC8213	T5	12	99038108	100433571	2
HCC8213	T5	12	100550828	122248341	2
HCC8213	T5	12	122248342	122261245	4
HCC8213	T5	12	122261270	130917021	2
HCC8213	T5	12	130926406	133768663	2
HCC8213	T5	12	133770103	133780668	6
HCC8213	T5	12	133780716	133808210	1
HCC8213	T5	13	19748064	20356750	1
HCC8213	T5	13	20356753	20567897	5
HCC8213	T5	13	20567973	21742557	2
HCC8213	T5	13	21978324	23913197	2
HCC8213	T5	13	23913199	23928110	7
HCC8213	T5	13	23928636	32886052	2
HCC8213	T5	13	33344248	34392409	2
HCC8213	T5	13	36049145	39261877	2
HCC8213	T5	13	39261882	46952204	2
HCC8213	T5	13	47127866	61034668	2
HCC8213	T5	13	61102501	78184276	2
HCC8213	T5	13	78235542	84455660	2
HCC8213	T5	13	86368088	86369486	4
HCC8213	T5	13	88327592	96294314	2
HCC8213	T5	13	96442995	99539005	2
HCC8213	T5	13	99540405	101182491	2
HCC8213	T5	13	101277722	103383046	2
HCC8213	T5	13	103383047	103390527	2
HCC8213	T5	13	103390531	103402686	7
HCC8213	T5	13	103438342	107212021	1
HCC8213	T5	13	107219911	109859090	2
HCC8213	T5	13	110434503	110438412	0
HCC8213	T5	13	110801458	113814554	2
HCC8213	T5	14	19553435	24780529	2
HCC8213	T5	14	24780533	39685027	2
HCC8213	T5	14	39817823	45605820	2
HCC8213	T5	14	47120614	99393038	2
HCC8213	T5	14	99640502	104508504	2
HCC8213	T5	14	104559582	105349831	2
HCC8213	T5	14	105350013	105609490	1
HCC8213	T5	14	105609769	105613102	9
HCC8213	T5	14	105613683	106436198	2
HCC8213	T5	14	106452694	107282850	1
HCC8213	T5	15	20170004	20488953	2
HCC8213	T5	15	20643820	23931706	2
HCC8213	T5	15	23931711	28424408	2
HCC8213	T5	15	28437147	32691300	2
HCC8213	T5	15	32935754	39888156	2
HCC8213	T5	15	40093313	40398472	2
HCC8213	T5	15	40494655	40866395	2
HCC8213	T5	15	40913106	40917947	10
HCC8213	T5	15	40951555	41120945	2
HCC8213	T5	15	41145081	41195561	1
HCC8213	T5	15	41624560	42148111	2
HCC8213	T5	15	42148643	43622125	2
HCC8213	T5	15	43622128	44912666	2
HCC8213	T5	15	44955568	45404185	2
HCC8213	T5	15	45406809	48441671	2
HCC8213	T5	15	49126915	51260621	2
HCC8213	T5	15	51350086	51748528	2
HCC8213	T5	15	52016961	52861044	2
HCC8213	T5	15	52900887	52902412	4
HCC8213	T5	15	54305061	56657956	2
HCC8213	T5	15	57025696	64332610	2
HCC8213	T5	15	64418280	64429927	1
HCC8213	T5	15	64444563	65686861	2
HCC8213	T5	15	65994101	66625679	2
HCC8213	T5	15	66679682	70387855	2
HCC8213	T5	15	70387859	70980212	4
HCC8213	T5	15	71124403	72073241	2
HCC8213	T5	15	72104440	73067466	2
HCC8213	T5	15	73414854	74425746	2
HCC8213	T5	15	74425751	75949565	2
HCC8213	T5	15	75967897	86262583	2
HCC8213	T5	15	86265075	91293311	2
HCC8213	T5	15	91312308	101814900	2
HCC8213	T5	15	101817216	102346230	2
HCC8213	T5	16	97450	622614	2
HCC8213	T5	16	624077	628565	28
HCC8213	T5	16	628785	1835876	2
HCC8213	T5	16	1836506	1841830	38
