Patient_ID	Tumor_Sample_Barcode	Chromosome	Start_Position	End_Position	CopyNumber
HCC4069	HCC4069-TC	10	48007110	51050255	1
HCC4069	HCC4069-TC	10	51051504	51371237	1
HCC4069	HCC4069-TC	10	51464401	68857514	1
HCC4069	HCC4069-TC	10	68936466	70980449	1
HCC4069	HCC4069-TC	10	70986795	73832896	1
HCC4069	HCC4069-TC	10	73846532	75255587	1
HCC4069	HCC4069-TC	10	75258333	79800375	1
HCC4069	HCC4069-TC	10	79800380	81466514	2
HCC4069	HCC4069-TC	10	81609600	128923953	1
HCC4069	HCC4069-TC	10	128925760	135491369	1
HCC4069	HCC4069-TC	11	193051	9225843	2
HCC4069	HCC4069-TC	11	9228127	10315671	2
HCC4069	HCC4069-TC	11	10327205	14999938	2
HCC4069	HCC4069-TC	11	15095991	16877583	2
HCC4069	HCC4069-TC	11	16892494	17390598	2
HCC4069	HCC4069-TC	11	17393449	17809840	2
HCC4069	HCC4069-TC	11	17809843	43964862	2
HCC4069	HCC4069-TC	11	43964864	47611782	2
HCC4069	HCC4069-TC	11	47611784	47862148	2
HCC4069	HCC4069-TC	11	47869294	76928361	2
HCC4069	HCC4069-TC	11	76938890	112131269	2
HCC4069	HCC4069-TC	11	112832100	134856434	2
HCC4069	HCC4069-TC	12	67908	7593873	2
HCC4069	HCC4069-TC	12	7596643	9441026	2
HCC4069	HCC4069-TC	12	9446110	9586751	3
HCC4069	HCC4069-TC	12	9590079	40761573	2
HCC4069	HCC4069-TC	12	40787032	41330846	2
HCC4069	HCC4069-TC	12	41331366	48110326	2
HCC4069	HCC4069-TC	12	48110694	48392015	3
HCC4069	HCC4069-TC	12	48527072	50367355	3
HCC4069	HCC4069-TC	12	50367513	52216244	2
HCC4069	HCC4069-TC	12	52225497	53293898	3
HCC4069	HCC4069-TC	12	53294449	57542868	2
HCC4069	HCC4069-TC	12	57543216	57648959	3
HCC4069	HCC4069-TC	12	57649805	62498660	2
HCC4069	HCC4069-TC	12	62652441	80982108	2
HCC4069	HCC4069-TC	12	80982111	85255794	2
HCC4069	HCC4069-TC	12	85257189	112586117	2
HCC4069	HCC4069-TC	12	112587456	122694413	2
HCC4069	HCC4069-TC	12	122700993	123320191	1
HCC4069	HCC4069-TC	12	123332382	123489089	2
HCC4069	HCC4069-TC	12	123489793	124382494	2
HCC4069	HCC4069-TC	12	124383120	133808210	2
HCC4069	HCC4069-TC	13	19748064	61141831	1
HCC4069	HCC4069-TC	13	61773882	72038892	3
HCC4069	HCC4069-TC	13	72049221	103510798	2
HCC4069	HCC4069-TC	13	103511219	115070426	2
HCC4069	HCC4069-TC	14	19110207	23817260	2
HCC4069	HCC4069-TC	14	23817391	30046695	3
HCC4069	HCC4069-TC	14	30047434	58332554	2
HCC4069	HCC4069-TC	14	58471442	65068063	1
HCC4069	HCC4069-TC	14	65068119	78367045	1
HCC4069	HCC4069-TC	14	78374142	104573242	2
HCC4069	HCC4069-TC	14	104573497	107282850	3
HCC4069	HCC4069-TC	15	20170004	30852925	2
HCC4069	HCC4069-TC	15	30862199	42092285	2
HCC4069	HCC4069-TC	15	42102922	42454859	2
HCC4069	HCC4069-TC	15	42455466	45360407	2
HCC4069	HCC4069-TC	15	45361096	45470602	2
HCC4069	HCC4069-TC	15	45479492	62306237	2
HCC4069	HCC4069-TC	15	62312664	73862887	2
HCC4069	HCC4069-TC	15	73866014	75971161	2
HCC4069	HCC4069-TC	15	75974699	102518006	2
HCC4069	HCC4069-TC	16	61761	6367149	1
HCC4069	HCC4069-TC	16	6533390	19680675	1
HCC4069	HCC4069-TC	16	19693337	31614584	1
HCC4069	HCC4069-TC	16	31614639	31885384	12
HCC4069	HCC4069-TC	16	31886311	32007199	7
HCC4069	HCC4069-TC	16	32077120	32265321	3
HCC4069	HCC4069-TC	16	32390667	33816116	3
HCC4069	HCC4069-TC	16	33816206	54967466	2
HCC4069	HCC4069-TC	16	54967471	58545708	3
HCC4069	HCC4069-TC	16	58545924	62055373	2
HCC4069	HCC4069-TC	16	64294484	90162570	1
HCC4069	HCC4069-TC	17	6003	12044579	1
HCC4069	HCC4069-TC	17	12569490	27959964	2
HCC4069	HCC4069-TC	17	27962979	29719055	2
HCC4069	HCC4069-TC	17	29758769	39092416	2
HCC4069	HCC4069-TC	17	39092426	39777254	2
HCC4069	HCC4069-TC	17	39845260	45419464	2
HCC4069	HCC4069-TC	17	45421453	45741711	1
HCC4069	HCC4069-TC	17	45742275	47924168	2
HCC4069	HCC4069-TC	17	47924189	48768732	2
HCC4069	HCC4069-TC	17	48773282	49354751	2
HCC4069	HCC4069-TC	17	49357273	56166633	2
HCC4069	HCC4069-TC	17	56232509	56638924	2
HCC4069	HCC4069-TC	17	56638929	60742025	2
HCC4069	HCC4069-TC	17	60742027	62291759	2
HCC4069	HCC4069-TC	17	62385680	68127309	2
HCC4069	HCC4069-TC	17	68128153	81083625	2
HCC4069	HCC4069-TC	18	47395	333218	2
HCC4069	HCC4069-TC	18	334647	3272946	2
HCC4069	HCC4069-TC	18	3273045	12344332	2
HCC4069	HCC4069-TC	18	12348224	13117747	2
HCC4069	HCC4069-TC	18	13124596	18539968	3
HCC4069	HCC4069-TC	18	18540055	21148938	2
HCC4069	HCC4069-TC	18	21152040	21595061	2
HCC4069	HCC4069-TC	18	21596600	22040892	2
HCC4069	HCC4069-TC	18	22048674	29410970	2
HCC4069	HCC4069-TC	18	29411935	29775463	2
HCC4069	HCC4069-TC	18	29782867	44773424	2
HCC4069	HCC4069-TC	18	44773559	48256217	3
HCC4069	HCC4069-TC	18	48325664	50278751	2
HCC4069	HCC4069-TC	18	50432376	50451832	4
HCC4069	HCC4069-TC	18	50589617	61328124	2
HCC4069	HCC4069-TC	18	61328235	77513763	2
HCC4069	HCC4069-TC	18	77623510	77624297	1
HCC4069	HCC4069-TC	18	77658861	77960806	3
HCC4069	HCC4069-TC	19	110616	11019985	1
HCC4069	HCC4069-TC	19	11022755	12474487	1
HCC4069	HCC4069-TC	19	12694167	19779863	3
HCC4069	HCC4069-TC	19	19788758	21838803	2
HCC4069	HCC4069-TC	19	21909477	22942217	3
HCC4069	HCC4069-TC	19	22942246	23445159	2
HCC4069	HCC4069-TC	19	23521782	33696696	3
HCC4069	HCC4069-TC	19	33696700	36642660	4
HCC4069	HCC4069-TC	19	36642769	38380956	3
HCC4069	HCC4069-TC	19	38382159	52380629	4
HCC4069	HCC4069-TC	19	52381637	54297435	3
HCC4069	HCC4069-TC	19	54299159	55098813	4
HCC4069	HCC4069-TC	19	55105681	58983531	4
HCC4069	HCC4069-TC	19	58988486	59093745	4
HCC4069	HCC4069-TC	20	68259	21492758	2
HCC4069	HCC4069-TC	20	21492926	25300977	3
HCC4069	HCC4069-TC	20	25456654	35283481	2
HCC4069	HCC4069-TC	20	35284661	36012852	2
HCC4069	HCC4069-TC	20	36014462	44521506	2
HCC4069	HCC4069-TC	20	44521861	44987393	3
HCC4069	HCC4069-TC	20	44996004	60735165	2
HCC4069	HCC4069-TC	20	60736415	62905019	3
HCC4069	HCC4069-TC	21	9825960	31538385	1
HCC4069	HCC4069-TC	21	31538390	32410703	2
HCC4069	HCC4069-TC	21	32490835	34012131	1
HCC4069	HCC4069-TC	21	34014119	41165692	1
HCC4069	HCC4069-TC	21	41173094	48084365	1
HCC4069	HCC4069-TC	22	16092877	19754295	2
HCC4069	HCC4069-TC	22	19754300	29093098	2
HCC4069	HCC4069-TC	22	29095740	29414043	1
HCC4069	HCC4069-TC	22	29438359	31743656	2
HCC4069	HCC4069-TC	22	31743661	32647926	2
HCC4069	HCC4069-TC	22	32650061	38870708	2
HCC4069	HCC4069-TC	22	39078064	41077919	2
HCC4069	HCC4069-TC	22	41166704	41560167	2
HCC4069	HCC4069-TC	22	41562552	50617727	2
HCC4069	HCC4069-TC	22	50631356	51219185	2
HCC4069	HCC4069-TC	X	117526613	117722437	0
HCC4069	HCC4069-TP1	1	12080	18121	4
HCC4069	HCC4069-TP1	1	65776	1861804	1
HCC4069	HCC4069-TP1	1	1870295	6355140	3
HCC4069	HCC4069-TP1	1	6366855	16258435	2
HCC4069	HCC4069-TP1	1	16258439	19442118	3
HCC4069	HCC4069-TP1	1	19443700	31886972	2
HCC4069	HCC4069-TP1	1	31896556	32266183	3
HCC4069	HCC4069-TP1	1	32267200	110155473	2
HCC4069	HCC4069-TP1	1	110155475	113063180	3
HCC4069	HCC4069-TP1	1	113068519	115603206	2
HCC4069	HCC4069-TP1	1	115604731	145096822	3
HCC4069	HCC4069-TP1	1	145103858	152056721	2
HCC4069	HCC4069-TP1	1	152057391	153233498	3
HCC4069	HCC4069-TP1	1	153233650	156351263	2
HCC4069	HCC4069-TP1	1	156351629	160183313	3
HCC4069	HCC4069-TP1	1	160187371	200534371	2
HCC4069	HCC4069-TP1	1	200534476	200843004	2
HCC4069	HCC4069-TP1	1	200843005	211093551	3
HCC4069	HCC4069-TP1	1	211192151	228407077	2
HCC4069	HCC4069-TP1	1	228407145	228564576	3
HCC4069	HCC4069-TP1	1	228564758	240071807	2
HCC4069	HCC4069-TP1	1	240071810	247586710	3
HCC4069	HCC4069-TP1	1	247587158	248570537	4
HCC4069	HCC4069-TP1	1	248604480	248802615	5
HCC4069	HCC4069-TP1	1	248813191	249223037	4
HCC4069	HCC4069-TP1	2	41449	29217766	2
HCC4069	HCC4069-TP1	2	29220885	31606263	3
HCC4069	HCC4069-TP1	2	31606611	70528214	2
HCC4069	HCC4069-TP1	2	70528487	96262239	3
HCC4069	HCC4069-TP1	2	96457852	96628228	3
HCC4069	HCC4069-TP1	2	96643819	106694497	1
HCC4069	HCC4069-TP1	2	106710429	107423458	3
HCC4069	HCC4069-TP1	2	107423466	160243118	1
HCC4069	HCC4069-TP1	2	160245823	196753775	3
HCC4069	HCC4069-TP1	2	196756346	204356040	2
HCC4069	HCC4069-TP1	2	204359888	243037174	3
HCC4069	HCC4069-TP1	3	239350	19575699	3
HCC4069	HCC4069-TP1	3	19921096	37476416	2
HCC4069	HCC4069-TP1	3	37476418	40351521	3
HCC4069	HCC4069-TP1	3	40352347	45785263	2
HCC4069	HCC4069-TP1	3	45799814	47061539	3
HCC4069	HCC4069-TP1	3	47079112	48446223	2
HCC4069	HCC4069-TP1	3	48447049	48698660	3
HCC4069	HCC4069-TP1	3	48698663	49548398	2
HCC4069	HCC4069-TP1	3	49568045	49949661	3
HCC4069	HCC4069-TP1	3	49950457	50154746	2
HCC4069	HCC4069-TP1	3	50155600	50683795	3
HCC4069	HCC4069-TP1	3	50683966	51694203	2
HCC4069	HCC4069-TP1	3	51696431	52596041	3
HCC4069	HCC4069-TP1	3	52811650	56592949	3
HCC4069	HCC4069-TP1	3	56593531	57875851	2
HCC4069	HCC4069-TP1	3	57882235	122579094	2
HCC4069	HCC4069-TP1	3	122591197	139654501	2
HCC4069	HCC4069-TP1	3	139894768	140407397	3
HCC4069	HCC4069-TP1	3	140409813	142467327	3
HCC4069	HCC4069-TP1	3	142496451	180630622	3
HCC4069	HCC4069-TP1	3	180633303	183681316	3
HCC4069	HCC4069-TP1	3	183682780	184429612	3
HCC4069	HCC4069-TP1	3	184542359	186522554	3
HCC4069	HCC4069-TP1	3	186570875	193125288	3
HCC4069	HCC4069-TP1	3	193128732	197904036	3
HCC4069	HCC4069-TP1	4	53238	514995	2
HCC4069	HCC4069-TP1	4	515499	9232595	3
HCC4069	HCC4069-TP1	4	9370387	38916616	2
HCC4069	HCC4069-TP1	4	38916618	40133603	2
HCC4069	HCC4069-TP1	4	40138550	55991473	2
HCC4069	HCC4069-TP1	4	56212560	62449508	2
HCC4069	HCC4069-TP1	4	62452966	62936691	3
HCC4069	HCC4069-TP1	4	62937294	190947571	1
HCC4069	HCC4069-TP1	5	140384	5192004	4
HCC4069	HCC4069-TP1	5	5200194	9050635	4
HCC4069	HCC4069-TP1	5	9051921	9224947	5
HCC4069	HCC4069-TP1	5	9224964	10981973	4
HCC4069	HCC4069-TP1	5	10986635	11385207	5
HCC4069	HCC4069-TP1	5	11412063	16477948	4
HCC4069	HCC4069-TP1	5	16478070	31323297	4
HCC4069	HCC4069-TP1	5	31323302	33527534	3
HCC4069	HCC4069-TP1	5	33534862	34193718	4
HCC4069	HCC4069-TP1	5	34686808	37003532	3
HCC4069	HCC4069-TP1	5	37006429	37227921	3
HCC4069	HCC4069-TP1	5	37230970	37364512	2
HCC4069	HCC4069-TP1	5	37370754	45263017	3
HCC4069	HCC4069-TP1	5	45267178	52780049	3
HCC4069	HCC4069-TP1	5	52780053	72157818	2
HCC4069	HCC4069-TP1	5	72161511	72252042	3
HCC4069	HCC4069-TP1	5	72264211	81046912	2
HCC4069	HCC4069-TP1	5	81283387	140085343	1
HCC4069	HCC4069-TP1	5	140165831	140811748	2
HCC4069	HCC4069-TP1	5	140811751	180687851	1
HCC4069	HCC4069-TP1	6	203388	25510994	2
HCC4069	HCC4069-TP1	6	25515845	42532160	2
HCC4069	HCC4069-TP1	6	42541440	42853981	2
HCC4069	HCC4069-TP1	6	42854100	73952276	2
HCC4069	HCC4069-TP1	6	74001640	111897074	2
HCC4069	HCC4069-TP1	6	111901192	149838673	2
HCC4069	HCC4069-TP1	6	150205576	160468336	2
HCC4069	HCC4069-TP1	6	160468727	170949671	3
HCC4069	HCC4069-TP1	7	193220	4955746	3
HCC4069	HCC4069-TP1	7	4959800	6920050	2
HCC4069	HCC4069-TP1	7	7106427	55755686	2
HCC4069	HCC4069-TP1	7	55759041	64023434	2
HCC4069	HCC4069-TP1	7	64126680	64363912	5
HCC4069	HCC4069-TP1	7	64377476	64441772	3
HCC4069	HCC4069-TP1	7	64451565	65157815	4
HCC4069	HCC4069-TP1	7	65183092	65305272	9
HCC4069	HCC4069-TP1	7	65305350	65432848	5
HCC4069	HCC4069-TP1	7	65435263	83823953	1
HCC4069	HCC4069-TP1	7	84613003	86782385	3
HCC4069	HCC4069-TP1	7	86794262	89906690	2
HCC4069	HCC4069-TP1	7	89909012	92764521	2
HCC4069	HCC4069-TP1	7	92764522	94156589	3
HCC4069	HCC4069-TP1	7	94157444	100638991	2
HCC4069	HCC4069-TP1	7	100639003	100641050	6
HCC4069	HCC4069-TP1	7	100641074	107577696	2
HCC4069	HCC4069-TP1	7	107580271	128461971	2
HCC4069	HCC4069-TP1	7	128470626	128529163	3
HCC4069	HCC4069-TP1	7	128530233	142013414	2
HCC4069	HCC4069-TP1	7	142020917	144097003	3
HCC4069	HCC4069-TP1	7	144097261	148963908	2
HCC4069	HCC4069-TP1	7	148963985	151042545	3
HCC4069	HCC4069-TP1	7	151046148	158930822	2
HCC4069	HCC4069-TP1	8	14084	40683333	1
HCC4069	HCC4069-TP1	8	41122679	42781010	2
HCC4069	HCC4069-TP1	8	42785163	48877293	3
HCC4069	HCC4069-TP1	8	48878722	54163625	3
HCC4069	HCC4069-TP1	8	54535581	63161762	2
HCC4069	HCC4069-TP1	8	63257245	68536492	3
HCC4069	HCC4069-TP1	8	68658114	73142739	4
HCC4069	HCC4069-TP1	8	73146131	76476398	3
HCC4069	HCC4069-TP1	8	77616293	77776824	4
HCC4069	HCC4069-TP1	8	77879087	94767401	3
HCC4069	HCC4069-TP1	8	94767982	104892953	3
HCC4069	HCC4069-TP1	8	104897482	120581585	4
HCC4069	HCC4069-TP1	8	120582962	124787860	3
HCC4069	HCC4069-TP1	8	124789390	131226947	3
HCC4069	HCC4069-TP1	8	131249141	141570588	4
HCC4069	HCC4069-TP1	8	141572588	142176441	3
HCC4069	HCC4069-TP1	8	142177978	146278799	4
HCC4069	HCC4069-TP1	9	116864	4635455	0
HCC4069	HCC4069-TP1	9	4646404	7799882	1
HCC4069	HCC4069-TP1	9	8317771	8733854	0
HCC4069	HCC4069-TP1	9	12693941	16253105	1
HCC4069	HCC4069-TP1	9	16253106	16437705	3
HCC4069	HCC4069-TP1	9	16552521	19102562	1
HCC4069	HCC4069-TP1	9	19116308	19786871	2
HCC4069	HCC4069-TP1	9	19895767	28863727	0
HCC4069	HCC4069-TP1	9	28888802	34491564	2
HCC4069	HCC4069-TP1	9	34493123	34997433	3
HCC4069	HCC4069-TP1	9	35042111	37974895	1
HCC4069	HCC4069-TP1	9	38015384	38622183	4
HCC4069	HCC4069-TP1	9	39073804	72436089	2
HCC4069	HCC4069-TP1	9	72459430	77761735	1
HCC4069	HCC4069-TP1	9	78506148	87563421	2
HCC4069	HCC4069-TP1	9	87563424	114131345	2
HCC4069	HCC4069-TP1	9	114131346	116258146	2
HCC4069	HCC4069-TP1	9	116259501	123170884	3
HCC4069	HCC4069-TP1	9	123171454	135917732	2
HCC4069	HCC4069-TP1	9	135919067	141071784	3
HCC4069	HCC4069-TP1	10	93002	11535278	1
HCC4069	HCC4069-TP1	10	11543067	12288369	1
HCC4069	HCC4069-TP1	10	12288377	46281177	1
HCC4069	HCC4069-TP1	10	46321300	47769619	2
HCC4069	HCC4069-TP1	10	48007110	68857514	1
HCC4069	HCC4069-TP1	10	68936466	70962351	1
HCC4069	HCC4069-TP1	10	70962663	73832896	1
HCC4069	HCC4069-TP1	10	73846532	75238391	1
HCC4069	HCC4069-TP1	10	75239072	81466514	1
HCC4069	HCC4069-TP1	10	81609600	93558846	1
HCC4069	HCC4069-TP1	10	93572712	95351972	1
HCC4069	HCC4069-TP1	10	95353635	99498456	1
HCC4069	HCC4069-TP1	10	99502587	101165777	2
HCC4069	HCC4069-TP1	10	101165856	102048929	1
HCC4069	HCC4069-TP1	10	102049789	133949579	1
HCC4069	HCC4069-TP1	10	133950498	135491369	1
HCC4069	HCC4069-TP1	11	193051	1009787	2
HCC4069	HCC4069-TP1	11	1009791	2869378	2
HCC4069	HCC4069-TP1	11	2905130	4408268	2
HCC4069	HCC4069-TP1	11	4409368	6913775	2
HCC4069	HCC4069-TP1	11	6942240	9225843	2
HCC4069	HCC4069-TP1	11	9228127	9735165	1
HCC4069	HCC4069-TP1	11	9746211	14999938	2
HCC4069	HCC4069-TP1	11	15095991	16877583	2
HCC4069	HCC4069-TP1	11	16892494	17390598	2
HCC4069	HCC4069-TP1	11	17393449	18308301	2
HCC4069	HCC4069-TP1	11	18308924	18720735	2
HCC4069	HCC4069-TP1	11	18722439	31838193	2
HCC4069	HCC4069-TP1	11	32112625	34153765	2
HCC4069	HCC4069-TP1	11	34154575	43342970	2
HCC4069	HCC4069-TP1	11	43342975	43964269	2
HCC4069	HCC4069-TP1	11	43964433	46455263	2
HCC4069	HCC4069-TP1	11	46456445	47610008	2
HCC4069	HCC4069-TP1	11	47611355	48188946	2
HCC4069	HCC4069-TP1	11	48238250	57118598	2
HCC4069	HCC4069-TP1	11	57135406	63398940	2
HCC4069	HCC4069-TP1	11	63585142	67818329	2
HCC4069	HCC4069-TP1	11	67821413	68676265	2
HCC4069	HCC4069-TP1	11	68678895	76782744	2
HCC4069	HCC4069-TP1	11	76783926	76923337	2
HCC4069	HCC4069-TP1	11	76923931	78279828	2
HCC4069	HCC4069-TP1	11	78282351	78776266	2
HCC4069	HCC4069-TP1	11	78780755	105948688	2
HCC4069	HCC4069-TP1	11	105950189	112123191	2
HCC4069	HCC4069-TP1	11	112126094	123813655	2
HCC4069	HCC4069-TP1	11	123813658	123909483	3
HCC4069	HCC4069-TP1	11	123909593	125365367	2
HCC4069	HCC4069-TP1	11	125547673	134856434	2
HCC4069	HCC4069-TP1	12	67908	7654076	3
HCC4069	HCC4069-TP1	12	7655019	9070483	2
HCC4069	HCC4069-TP1	12	9072433	9441026	2
HCC4069	HCC4069-TP1	12	9446110	9586751	3
HCC4069	HCC4069-TP1	12	9590079	10541495	2
HCC4069	HCC4069-TP1	12	10560173	11084806	3
HCC4069	HCC4069-TP1	12	11090823	40681333	2
HCC4069	HCC4069-TP1	12	40687343	40929141	3
HCC4069	HCC4069-TP1	12	40929518	48096663	2
HCC4069	HCC4069-TP1	12	48104507	48389673	3
HCC4069	HCC4069-TP1	12	48390306	50513957	3
HCC4069	HCC4069-TP1	12	50517242	51723667	2
HCC4069	HCC4069-TP1	12	51733547	52631446	3
HCC4069	HCC4069-TP1	12	52632468	53233404	3
HCC4069	HCC4069-TP1	12	53233576	57543548	2
HCC4069	HCC4069-TP1	12	57547970	57642125	3
HCC4069	HCC4069-TP1	12	57642496	64616011	2
HCC4069	HCC4069-TP1	12	64660940	64879358	2
HCC4069	HCC4069-TP1	12	64879663	77235966	2
HCC4069	HCC4069-TP1	12	77236687	85255794	3
HCC4069	HCC4069-TP1	12	85257189	91572360	2
HCC4069	HCC4069-TP1	12	92380300	113275643	2
HCC4069	HCC4069-TP1	12	113279747	122694413	2
HCC4069	HCC4069-TP1	12	122700993	123320191	2
HCC4069	HCC4069-TP1	12	123332382	123519301	2
HCC4069	HCC4069-TP1	12	123636950	124362494	2
HCC4069	HCC4069-TP1	12	124363809	133808210	2
HCC4069	HCC4069-TP1	13	19748064	61774059	1
HCC4069	HCC4069-TP1	13	61985359	73302626	3
HCC4069	HCC4069-TP1	13	73303018	80107615	2
HCC4069	HCC4069-TP1	13	80113782	95095850	3
HCC4069	HCC4069-TP1	13	95096594	99090215	2
HCC4069	HCC4069-TP1	13	99090969	99109660	3
HCC4069	HCC4069-TP1	13	99112517	103528273	2
HCC4069	HCC4069-TP1	13	103698443	114817667	3
HCC4069	HCC4069-TP1	13	114839130	115070426	2
HCC4069	HCC4069-TP1	14	19110207	21624149	2
HCC4069	HCC4069-TP1	14	21679440	21970114	2
HCC4069	HCC4069-TP1	14	21971280	22963941	3
HCC4069	HCC4069-TP1	14	22964872	23771851	2
HCC4069	HCC4069-TP1	14	23771854	29237816	3
HCC4069	HCC4069-TP1	14	29237820	58332554	2
HCC4069	HCC4069-TP1	14	58471442	78367045	1
HCC4069	HCC4069-TP1	14	78374142	104212960	2
HCC4069	HCC4069-TP1	14	104216087	104552289	2
HCC4069	HCC4069-TP1	14	104558920	107282850	3
HCC4069	HCC4069-TP1	15	20170004	22833683	2
HCC4069	HCC4069-TP1	15	22835787	23086350	2
HCC4069	HCC4069-TP1	15	23097112	25523685	2
HCC4069	HCC4069-TP1	15	25584239	40898714	2
HCC4069	HCC4069-TP1	15	40898720	41030082	1
HCC4069	HCC4069-TP1	15	41030157	41276602	2
HCC4069	HCC4069-TP1	15	41277528	41730620	1
HCC4069	HCC4069-TP1	15	41745070	42092285	2
HCC4069	HCC4069-TP1	15	42102922	42459089	2
HCC4069	HCC4069-TP1	15	42459616	45360407	2
HCC4069	HCC4069-TP1	15	45361096	45445676	2
HCC4069	HCC4069-TP1	15	45446070	50593103	2
HCC4069	HCC4069-TP1	15	50593392	51293427	2
HCC4069	HCC4069-TP1	15	51294639	73855635	2
HCC4069	HCC4069-TP1	15	73857988	75660524	2
HCC4069	HCC4069-TP1	15	75931740	76165815	2
HCC4069	HCC4069-TP1	15	76165879	102496048	2
HCC4069	HCC4069-TP1	15	102513043	102518006	3
HCC4069	HCC4069-TP1	16	61761	8829782	1
HCC4069	HCC4069-TP1	16	8832240	25176073	1
HCC4069	HCC4069-TP1	16	25180292	31614584	1
HCC4069	HCC4069-TP1	16	31614639	31885384	11
HCC4069	HCC4069-TP1	16	31886311	32007199	7
HCC4069	HCC4069-TP1	16	32077120	32265321	4
HCC4069	HCC4069-TP1	16	32390667	33816335	3
HCC4069	HCC4069-TP1	16	33953866	54967466	2
HCC4069	HCC4069-TP1	16	54967471	56370780	3
HCC4069	HCC4069-TP1	16	56374655	62055373	2
HCC4069	HCC4069-TP1	16	64294484	90162570	1
HCC4069	HCC4069-TP1	17	6003	12044579	1
HCC4069	HCC4069-TP1	17	12569490	27959964	2
HCC4069	HCC4069-TP1	17	27962979	30804654	2
HCC4069	HCC4069-TP1	17	30806076	39092547	2
HCC4069	HCC4069-TP1	17	39092642	39684119	2
HCC4069	HCC4069-TP1	17	39684218	41888620	2
HCC4069	HCC4069-TP1	17	41891214	45097189	2
HCC4069	HCC4069-TP1	17	45126534	45757695	2
HCC4069	HCC4069-TP1	17	45757956	46136128	2
HCC4069	HCC4069-TP1	17	46136185	47921568	2
HCC4069	HCC4069-TP1	17	47923466	48768732	2
HCC4069	HCC4069-TP1	17	48773282	49375199	2
HCC4069	HCC4069-TP1	17	49567658	56621589	2
HCC4069	HCC4069-TP1	17	56634287	61889590	2
HCC4069	HCC4069-TP1	17	61890598	62145786	2
HCC4069	HCC4069-TP1	17	62149290	71334649	2
HCC4069	HCC4069-TP1	17	71334694	81083625	2
HCC4069	HCC4069-TP1	18	47395	2778296	2
HCC4069	HCC4069-TP1	18	2784430	12326215	2
HCC4069	HCC4069-TP1	18	12329057	13116515	2
HCC4069	HCC4069-TP1	18	13117559	15006275	3
HCC4069	HCC4069-TP1	18	18531207	22642703	2
HCC4069	HCC4069-TP1	18	22669287	29412142	2
HCC4069	HCC4069-TP1	18	29419304	29783138	2
HCC4069	HCC4069-TP1	18	29784121	32418853	3
HCC4069	HCC4069-TP1	18	32418875	60052125	2
HCC4069	HCC4069-TP1	18	60052126	61154296	2
HCC4069	HCC4069-TP1	18	61156588	77960806	3
HCC4069	HCC4069-TP1	19	110616	11019985	1
HCC4069	HCC4069-TP1	19	11022755	12474487	1
HCC4069	HCC4069-TP1	19	12491086	21909780	2
HCC4069	HCC4069-TP1	19	21909835	33698182	3
HCC4069	HCC4069-TP1	19	33698185	36643387	4
HCC4069	HCC4069-TP1	19	36673311	38382411	3
HCC4069	HCC4069-TP1	19	38383207	52380629	4
HCC4069	HCC4069-TP1	19	52381637	54301641	3
HCC4069	HCC4069-TP1	19	54304321	59093745	3
HCC4069	HCC4069-TP1	20	68259	428846	2
HCC4069	HCC4069-TP1	20	442970	742520	2
HCC4069	HCC4069-TP1	20	744063	2846996	3
HCC4069	HCC4069-TP1	20	2847001	3624900	2
HCC4069	HCC4069-TP1	20	3627268	3687809	3
HCC4069	HCC4069-TP1	20	3719096	17599453	2
HCC4069	HCC4069-TP1	20	17600095	17640384	3
HCC4069	HCC4069-TP1	20	17640471	21378059	2
HCC4069	HCC4069-TP1	20	21492570	25281684	3
HCC4069	HCC4069-TP1	20	25281693	31546365	2
HCC4069	HCC4069-TP1	20	31547647	31830100	3
HCC4069	HCC4069-TP1	20	31830183	35517765	2
HCC4069	HCC4069-TP1	20	35833127	39713267	2
HCC4069	HCC4069-TP1	20	39720977	41385398	3
HCC4069	HCC4069-TP1	20	41399946	44522776	2
HCC4069	HCC4069-TP1	20	44523225	45808612	3
HCC4069	HCC4069-TP1	20	45809238	46294042	2
HCC4069	HCC4069-TP1	20	46294565	47342919	3
HCC4069	HCC4069-TP1	20	47351074	48808396	2
HCC4069	HCC4069-TP1	20	48808445	58457232	2
HCC4069	HCC4069-TP1	20	58460902	62905019	3
HCC4069	HCC4069-TP1	21	9825960	31538385	1
HCC4069	HCC4069-TP1	21	31538390	32410703	2
HCC4069	HCC4069-TP1	21	32490835	43187172	1
HCC4069	HCC4069-TP1	21	43221219	47639505	1
HCC4069	HCC4069-TP1	21	47641767	48084365	1
HCC4069	HCC4069-TP1	22	16092877	19754295	2
HCC4069	HCC4069-TP1	22	19754300	24342421	2
HCC4069	HCC4069-TP1	22	24343486	24384192	3
HCC4069	HCC4069-TP1	22	24400195	29025793	2
HCC4069	HCC4069-TP1	22	29085144	29196074	2
HCC4069	HCC4069-TP1	22	29196230	29280039	0
HCC4069	HCC4069-TP1	22	29383022	31743781	2
HCC4069	HCC4069-TP1	22	31795647	32352554	2
HCC4069	HCC4069-TP1	22	32352559	38864351	2
HCC4069	HCC4069-TP1	22	39084882	40080498	2
HCC4069	HCC4069-TP1	22	40081743	40798284	2
HCC4069	HCC4069-TP1	22	40800010	40825901	2
HCC4069	HCC4069-TP1	22	40827300	41609830	2
HCC4069	HCC4069-TP1	22	41609837	50631721	2
